,Date,Tweet
117,2022-09-29 21:06:03+00:00,INDEEEEDDDDD 👏🏻👏🏻👏🏻👏🏻 tngk laaa DPR yg underground rappers punn tiket boleh sold out
118,2022-09-29 21:03:02+00:00,"akusmoon uhmmm cekaj ne znam ni ja hahaha  
evo random, rnb, indie, joji, one ok rock, dpr ian, joey badass"
119,2022-09-29 20:58:47+00:00,"Anggota DPR tergoblok, lah yg ngangkat dan yg berhentikan DPR kok yg disalahin Jokowi."
120,2022-09-29 20:57:02+00:00,"@akusmoon uhmmm cekaj ne znam ni ja hahaha  
evo random, rnb, indie, joji, one ok rock, dpr ian, joey badass"
121,2022-09-29 20:52:52+00:00,"Sayangnya BANI URAAA cabang +62 🇮🇩 ndak paham apa yg dikatakan oleh ""komedian"" ini, komedian yg bikin mantan agen KGB Vladimir Putin terkencing-kencing jadi bahan olok-olok. @RusEmbJakarta @Kemlu_RI @DPR_RI @Menlu_RI @KSPgoid"
122,2022-09-29 20:52:01+00:00,JAKARTA — DPR bangun Pembangkit Listrik Tenaga Surya (PLTS) untuk memenuhi kebutuhan tambahan listrik di gedung wakil rakyat. Menurut Ketua DPR RI… https://t.co/xFalPB0HRi
123,2022-09-29 20:49:56+00:00,"@CNNIndonesia @PDI_Perjuangan tolong suruh Puan hentikan jalan2nya.sebab gerakan tubuhnya membuat rakyat tau,puan tidak merakyat.mestinya jadi walikota dulu.1000% kalo kerjanya bagus,elektabilitas naik.puan kok mau jadi ketua DPR?tentu elektabilitas gak akan naik.
Lbh baik Puan bantu ganjar."
124,2022-09-29 20:43:42+00:00,@benzema_aly @DPR_RI @puanmaharani_ri Lho ya diijak ijak to tanamannya
125,2022-09-29 20:43:02+00:00,"JAKARTA — Sekretaris Jenderal (Sekjen) Mahkamah Konstitusi (MK), Guntur Hamzah, disahkan menjadi Hakim MK atas usul DPR, Kamis (29/9/2022). https://t.co/mkszqpnGnZ"
126,2022-09-29 20:41:37+00:00,"@BennyHarmanID Bapak ingat waktu thn 2014, PDIP di gak dpt apa2 di DPR sebagai pemenang Pemilu? Sama2 berengsek lah semua politisi dan partai di Senayan."
127,2022-09-29 20:41:02+00:00,"Anggota Komisi V DPR RI Fraksi Partai Demokrat, Irwan_Fecho, akan perjuangkan prioritas pembangunan Jalan Trans Kalimantan porosTering-Long Bagun kepada mitra kerjanya di PUPR."
128,2022-09-29 20:39:01+00:00,@Derrape_Sonido dpr_sound 🤝 k_delta https://t.co/IVF1IMiFLi
129,2022-09-29 20:34:30+00:00,@VonClownsewitz @LibelLawOpener New DPR unit: Fish Mafia
130,2022-09-29 20:29:23+00:00,Komisi II DPR RI: Pendataan Non ASN Harus Akuntabel dan Transparan https://t.co/rxvxC7305P https://t.co/N45NIv4Kgy
131,2022-09-29 20:28:36+00:00,@jeeniffwr KWLQKWKWKWKWKWKWKWIWIWK pra que eu ein
132,2022-09-29 20:26:28+00:00,Proses mengajarkan kita banyak hal #proses #Startup #Produk Indoonesia #Indonesia
133,2022-09-29 20:25:06+00:00,"@ian__dpr @selfolconvo Ciumannya agak macet ya wkwk. Itu gak kena, mana ciumannya?"
134,2022-09-29 20:25:04+00:00,JAKARTA — DPR RI mengesahkan Sekretaris Jenderal (Sekjen) Mahkamah Konstitusi (MK) Guntur Hamzah sebagai hakim konstitusi… https://t.co/95dL5KxIoy
135,2022-09-29 20:22:50+00:00,"kenapa ya selalu suka sama orang yg gabisa suka sama kita
contohnya DPR Ian"
