,Date,Tweet
101,2022-05-30 18:37:39+00:00,"@habiburokhman Sebagai Pejabat Publik, apalagi Anggota DPR RI yg di pilih Langsung Rakyatx dan di Gaji dri Uang Rakyat. ETIKAx AROGAN dng Rakyat. MKD harus Tegas... biar ad efek jera."
102,2022-05-30 18:32:52+00:00,"@Ra_02Apr Support km yg ingin jd ketua DPR, amin"
103,2022-05-30 18:28:59+00:00,"@Dicky_Arisandhy @BennyHarmanID Apakah bisa diartikan fungsi MKD melindungi anggota dewan @DPR_RI , mohon pencerahannya🙏"
104,2022-05-30 18:24:24+00:00,@Bangsa99663550 DPR lah yg bayar
105,2022-05-30 18:19:17+00:00,@BrgtRJ @maev_shadowsong @fafa8fauziah @GeiszChalifah Salah kamu.. yg milih KPU tu DPR.. DPR dikuasai siapa pada saat itu?
106,2022-05-30 18:18:57+00:00,Jangan Pilih Ketua DPR Tersangkut Korupsi. Berikut ini Setya Novanto Korupsi Baca selengkapnya. https://t.co/sZ20eGH9m5
107,2022-05-30 18:14:21+00:00,"SELAMAT HARI LAHIR PANCASILA 
1 JUNI 1945 - 1 JUNI 2022 @ DPR RI https://t.co/Vdmt0cJiLG"
108,2022-05-30 18:12:33+00:00,@petanirumah Bang kalo cara basmi tikus2 di gedung DPR gimana bang??
109,2022-05-30 18:11:40+00:00,@SimbokDharmi @jokowi @Puspen_TNI @DPR_RI @mprgoid Penuh permainan.Rahasia umum yg tidak rahasia lagi.Sangat sulit di ungkap &amp; dibuktikan.Karena mereka bermain dgn atas nama sesuai prosedur.Memuakkan.Njijik tau
110,2022-05-30 18:11:38+00:00,"@rofiudinmtaufiq @jokowi @DPR_RI @KPPU @tvOneNews Mencurigakan memang, kl bole dikata itu ngakali cukai. Main di standarisasi. Yg pasti, sudahlah layer cukan makin ramping, citra otentik lokal diakali asing. Keberpihakan pemerintah pada pabrikan kecil belum total. Kl ga mau dikata minim.

#TerimakasihKretek"
111,2022-05-30 18:01:09+00:00,"Cek Artikel kami dengan Judul : Proyek Kontroversi Pengadaan Gorden DPR, Tak Menimbang Keprihatinan Kondisi Ekonomi Rakyat https://t.co/RljKy6LA2R . Semoga Allah memberikan keberkahan untuk kita semua. https://t.co/zFWuhmhJbI"
